Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
283.203125,-70.44950872839742,179.3258066888764,-66.72413804206921,121.5246073027027
288.0859375,-69.18860919313227,179.8353186323726,-74.3858996311388,134.3975235553331
292.96875,-69.55594868309851,2.797486789213207,-89.10095567914871,0.187805854308579
297.8515625,-69.44779868812492,179.0258204024064,-65.15848563521112,28.80713582647045
302.734375,-68.96942261774794,0.00182325694969209,-72.94401344023632,130.9962053718113
307.6171875,-69.12224602448431,2.588030946993733,-68.22552473455639,16.27142044752358
312.5,-69.83009203084949,2.777923404666818,-69.25791248203166,23.97543196730785
317.3828125,-69.45373108178043,177.4210436527331,-73.30234412354248,3.67222386945003
322.265625,-69.57161293217696,179.5740801500355,-77.24547470994563,113.9888399647466
327.1484375,-69.67046724747262,175.5839585930915,-63.87701210933298,111.7352802011383
332.03125,-69.74315196277571,179.9579562942054,-85.24665873549438,98.27501771225523
336.9140625,-69.4508199967253,0.1083306102532613,-71.18157844552697,32.81458271946918
341.796875,-70.16550545361402,0.7709588986630024,-75.77253746547616,108.1878993224847
346.6796875,-70.30380496639908,178.4836580337942,-67.78961381107851,158.8762299851899
351.5625,-69.76555278494226,6.180876627396369,-64.59112077261136,4.874014948770602
356.4453125,-70.87674741358336,6.063727299389439,-81.90063697532884,114.5651445899318
361.328125,-69.33191892817099,0.09809555249999889,-64.7059393230389,103.914572016171
366.2109375,-69.11308057573942,0.2863412805257293,-75.00388247699644,78.33536664112022
371.09375,-69.85768436842486,177.0818205253538,-70.89649303178318,8.127948916882371
375.9765625,-68.41969196312189,2.732631468620463,-81.06186551900993,90.79278758910687
380.859375,-69.36286222446006,3.638566092540815,-72.12094122085361,92.07643359423575
385.7421875,-70.05901506730548,175.3064341100292,-73.52250008123147,21.9721694800638
390.625,-68.75528910287953,1.238660009403469,-70.33544018438805,167.1522148035864
395.5078125,-68.8546226374616,2.193868890756086,-64.4507242946809,168.5090045925143
400.390625,-69.05284072769028,176.3827329842684,-68.09387666336643,88.93001805294183
405.2734375,-69.40612812285116,5.251584754084028,-69.96306913080257,41.53058280126594
410.15625,-69.01891912924542,0.7576565282231091,-66.13899369853692,79.31551028737569
415.0390625,-69.37154456853189,179.3507291189027,-76.95978868292103,108.0875497507193
419.921875,-69.82000917922821,174.0864526990566,-67.22010992102496,167.9959595704326
424.8046875,-69.24499203834191,0.2669144887810987,-65.99588549718553,115.7822091268063
429.6875,-70.03532653392399,5.771127804412786,-68.76864167688085,122.5886584327584
434.5703125,-69.52772780356854,5.684318292648514,-72.2490727169442,118.2852073505428
439.453125,-69.36107369209422,175.4566642900959,-68.19191462807474,29.84317778779516
444.3359375,-69.01594638526775,178.2204069309364,-71.91696437805733,81.02067444269377
449.21875,-69.82915502881085,4.647114933689921,-73.3016912656163,16.01781194293512
454.1015625,-70.25211192645541,1.550118930363656,-66.71066570617933,158.0519801093883
458.984375,-70.00770130691697,176.5638243531431,-71.09354484966414,30.53675976615969
463.8671875,-69.54914130634678,4.653220355133535,-65.77011738074611,51.14276479283398
468.75,-69.28380668939857,1.622377258005945,-75.74611703930594,75.81444229725329
473.6328125,-69.09330077016871,2.453704060728229,-63.63977825916538,129.2879496670614
478.515625,-69.58574114965472,1.370055103285185,-66.36648305197988,81.10078947201235
483.3984375,-69.33055329304362,3.013224750292891,-80.19618986243678,136.3868081222794
488.28125,-69.6148227587551,175.1670433350749,-69.40746188397527,114.0733998192467
493.1640625,-69.18750887833875,176.2773997419972,-68.82387767680626,164.719097537682
498.046875,-70.26523467794023,179.1165379163796,-73.48749397367484,144.5192815480067
502.9296875,-68.95713732154459,7.344279209673259,-70.62325725159744,115.881192045001
507.8125,-69.17199163546654,1.981176265211568,-70.84020988915705,49.36526801324864
512.6953125,-68.6478782543239,176.258602901463,-70.86604137673832,146.749527916263
517.578125,-69.07426732102596,179.1860182123821,-67.79136111364348,50.96333868663524
522.4609375,-68.63106185897016,175.2321426066236,-69.73927314645323,178.0413627555211
527.34375,-69.58055281644478,2.919316345906455,-70.10897014227714,126.4128430649178
532.2265625,-69.71098249713197,4.884748351222163,-69.30265065126426,119.3438476126637
537.109375,-70.16669788379049,3.089467140082407,-77.26971181770382,167.8220880886146
541.9921875,-69.28857143499849,7.221976044820514,-72.37263235914325,67.03072738582428
546.875,-69.73079789364279,2.123994904098939,-71.77232078894059,116.8352078321565
551.7578125,-70.01579642949443,2.133667387676681,-77.2892022032492,173.6399736776981
556.640625,-69.38997490618844,175.1257351091278,-74.12797164957999,179.1221994263545
561.5234375,-69.97343028724165,2.586215747431329,-71.7802434296337,111.159495646842
566.40625,-69.98051825205076,5.096718543709424,-74.45900887448011,68.72033363916199
571.2890625,-70.35518955307226,7.045799357415874,-66.16162699263892,21.39507093659945
576.171875,-70.86846031042953,178.9355596359442,-77.73921897376263,137.1213388360298
581.0546875,-70.19375519966731,8.369883581659467,-74.78185664230263,174.0770481809817
585.9375,-69.01024846460471,1.015188047653735,-69.04137538310263,104.5319701605749
590.8203125,-69.04885716477287,179.2180946109422,-73.1692799592501,105.1538357035863
595.703125,-69.40806832778242,178.6034998692036,-73.28227285340249,162.4974481751497
600.5859375,-69.22748840716449,179.2509293580188,-69.06278686936582,48.84828843693851
605.46875,-69.11404043544979,7.344438050326621,-75.84589334634154,127.8567216684452
610.3515625,-69.39892257686596,2.318601145821128,-73.24454734421933,37.59662252363482
615.234375,-69.26989321877683,2.523112726628567,-71.73687801065444,166.1970430948612
620.1171875,-68.83159092305407,178.7965788690302,-68.65046555679895,46.62760523326485
625,-69.34474129557329,176.1934933829342,-70.03009238132482,111.0761160470289
629.8828125,-69.76314429890721,174.6247658422218,-71.93683140255067,111.4390791313943
634.765625,-69.54540542968184,179.9676937332219,-75.24007686701881,75.78382319370756
639.6484375,-69.53526626946088,179.5588602240702,-74.95177580094951,63.70486210730112
644.53125,-69.91180884033517,2.141709560355348,-83.98454367985022,179.2989114003117
649.4140625,-69.69545742315046,176.7169466257608,-67.72946223260759,111.2104526222986
654.296875,-69.68156681022379,1.792685613660237,-70.97231530006923,98.31265397901312
659.1796875,-70.33049582403697,178.0684349140765,-66.54483966419589,132.9131731889421
664.0625,-69.75488759461024,1.821277739210932,-79.43017724411061,43.76647070483053
668.9453125,-69.36100792646344,179.6015487101096,-72.67240047470074,50.38315901288377
673.828125,-68.73948602542663,3.795131117928837,-74.81741054385031,152.5111842338487
678.7109375,-70.32467707267253,3.954693576444891,-67.41229572695472,72.00752377853621
683.59375,-69.30562445074622,1.237301993683055,-69.05391254248785,126.2019791142352
688.4765625,-70.15323266334009,6.710905825471957,-70.50364718699997,16.30031614017263
693.359375,-70.22225033760375,2.392722959772759,-65.49975498462561,53.70327646438866
698.2421875,-69.55183791156043,174.4092573297723,-74.22784274461205,2.978866752468827
703.125,-68.8579835748256,9.119471377176929,-63.59031273806061,54.13924995340928
708.0078125,-69.078084196291,178.9612833115491,-72.12077635507194,32.1434016743812
712.890625,-70.69621584367957,177.0572428205802,-68.25500175120452,42.55508282395125
717.7734375,-70.47159793465147,171.9083310803274,-71.73286411786172,41.48836610262621
722.65625,-69.51813579578297,3.983640553968478,-68.4385080421589,120.4470075771664
727.5390625,-69.49022081999415,6.764585584605644,-73.90448683849743,146.360526478658
732.421875,-69.44793932172462,3.781555293097437,-65.6594473153674,66.63832961906134
737.3046875,-69.773810733544,178.9864833668163,-68.62361944699884,31.47708014860857
742.1875,-69.50317176788813,2.519948787694894,-67.02840542126773,38.13891411851098
747.0703125,-68.80569881515679,9.237577730843501,-67.96172119592498,70.79360191084938
751.953125,-69.51249230700336,0.5794847229375703,-70.87474371522082,88.76243652413935
756.8359375,-70.01726909047743,177.7576402241651,-65.36496180880236,39.1123770515077
761.71875,-69.29184056031868,2.225653933386697,-69.84511040795036,108.3439411113089
766.6015625,-68.67482563839702,6.046069076408917,-69.43704405838406,39.11069183627566
771.484375,-69.68232419474471,0.1094367381984489,-73.23378157872806,2.89313676559336
776.3671875,-68.97819362402034,6.356421737309552,-71.47466801998004,80.9100564246399
781.25,-69.24338347528537,3.579515591439915,-71.95118252600977,46.50948758812182
786.1328125,-68.66853260771423,9.549401225394805,-72.01776764202182,12.42783835201243
791.015625,-68.65999687652983,4.78518168654938,-74.34571280730191,36.19561884551005
795.8984375,-68.69422195865685,2.359730266940272,-79.8686287765973,96.32363499627377
800.78125,-69.04673112442057,0.2947494185992715,-70.50951366693897,83.28617239675002
805.6640625,-70.24753961067206,176.2475058338892,-79.26547552160892,123.9968196898603
810.546875,-69.23306077389498,178.2459698411227,-63.10095695451941,138.911532779761
815.4296875,-70.42399769573169,5.665050491910514,-65.24488690000643,46.62034927580957
820.3125,-69.83292587192513,176.8483328742203,-70.55991564103093,177.6946614745141
825.1953125,-69.6255155577421,178.277316810108,-71.95511952156696,99.35105508470295
830.078125,-70.39617481472509,3.274735345458079,-64.62898358505392,48.45247548003685
834.9609375,-68.85846832109095,179.0510593805788,-68.63040563721353,22.30938933584127
839.84375,-69.43592600956647,11.16734481495149,-72.86052511251093,49.65149980324686
844.7265625,-69.58574684961447,3.247978209142305,-65.44131995125959,160.2780844076196
849.609375,-69.07369322691217,2.402940040873105,-70.82465184183278,125.2923341606804
854.4921875,-69.26318942910325,4.387257252699192,-65.33280206143445,74.66092152036143
859.375,-69.61348994179518,175.7716469550075,-64.64073539058963,153.2601700160997
864.2578125,-68.40979780885939,4.632158778252673,-63.08697945414497,66.85946649378458
869.140625,-70.15585264096427,179.8610916460173,-64.61719405189132,85.08183027605274
874.0234375,-68.71309384920836,1.177308954763936,-89.42854307450037,29.28352434688187
878.90625,-69.51451530357855,2.989233016152676,-71.13610147888082,140.1940706344083
883.7890625,-69.35270837409217,178.1340027018908,-65.08561983150392,70.16055073561242
888.671875,-69.36091150959831,3.639012614871003,-67.5923089766505,133.2290040055605
893.5546875,-69.327314137489,4.520072007852157,-86.26978934375786,47.81336287140668
898.4375,-69.50099450977909,8.39293318487074,-70.43988539907203,131.2436273890428
903.3203125,-68.42499960888077,5.212073257499092,-69.84155753173613,58.89638024377457
908.203125,-68.87790667332359,175.2534520859591,-72.02364653205494,133.3988061486704
913.0859375,-68.96811191911128,3.523063794628061,-68.96260787824775,92.53254140396022
917.96875,-70.23571162823467,2.387797477537126,-71.3743212449301,123.990926639655
922.8515625,-69.22003258866066,1.928684521250389,-74.96614643311014,3.617140832159378
927.734375,-69.15083704587983,5.642866560855364,-61.957863533129,84.70801039102039
932.6171875,-69.43571936718868,8.958796320749524,-72.29108716756427,27.52420342559175
937.5,-70.34750723410895,3.48748999258166,-66.24544540412538,10.37738937277754
942.3828125,-69.66986686812211,3.604577014929739,-69.69978730894736,163.4383710747644
947.265625,-69.86355741831096,4.384604787150408,-63.94211033727452,51.73888328760591
952.1484375,-68.47067491456211,6.64670343465871,-70.21499060613736,122.7694010234658
957.03125,-69.66707432420054,4.8462715430294,-68.07885063357469,147.9644109816886
961.9140625,-69.29188192682837,5.453340390107747,-67.63631302118658,172.6243352759143
966.796875,-69.1848107877733,2.096570523341873,-72.34686710418788,93.62964503254305
971.6796875,-68.17390550481868,2.190513223139864,-65.84293397258985,72.31525757144529
976.5625,-69.49205980242712,179.8293213163869,-64.38262351039396,13.61786231425276
981.4453125,-69.19398030386381,178.10203214959,-71.3212145786438,133.931235524778
986.328125,-69.38844164702165,3.070223996603786,-73.03268540948659,179.5853899063387
991.2109375,-69.60588403703616,179.4036381403356,-71.41706603803189,2.295017620232493
996.09375,-69.46828521300374,4.430017731714742,-73.03291633933082,60.81321805202834
1000.9765625,-69.13886249814256,4.877213476111911,-67.71587755409911,170.025012719524
1005.859375,-68.86613472955298,4.564231935578946,-70.03570025939217,149.4900040770093
1010.7421875,-68.54116025644792,179.6729616610902,-70.43677770873092,1.969900168718824
1015.625,-69.75614955177582,178.0498442586365,-76.42191259141009,167.3102540073354
1020.5078125,-69.27927510912286,5.346554330266263,-76.70384087945847,167.1263766307616
1025.390625,-69.7729018262096,5.675727896189704,-64.21533048921364,23.0631205490179
1030.2734375,-68.43729472580858,6.0604248671562,-73.67139538398624,88.55924318808133
1035.15625,-69.5525387234534,5.034185381544303,-78.99593755005345,178.1941727484904
1040.0390625,-68.56344441107251,3.958166919046117,-74.77795944227358,145.7997415582876
1044.921875,-69.5546305390539,1.262663253272168,-70.3327589739967,59.40812119105944
1049.8046875,-69.11835322361208,4.918080254971319,-83.70438178978249,52.09017627187074
1054.6875,-68.99903300228362,178.0764201589641,-78.77481628908494,166.0939321559806
1059.5703125,-68.93866229537173,10.06665534207302,-69.43353848035622,37.1980852773407
1064.453125,-69.77649971449084,10.24132058680425,-72.58021384152482,141.0394997473416
1069.3359375,-69.5444489960602,0.7521806737896682,-78.71586824456332,59.1319256714191
1074.21875,-68.63053057660501,8.178475836590357,-65.93283036371722,18.4934246166296
1079.1015625,-68.72697891141071,1.341570350380939,-66.35900544193862,150.4762781803396
1083.984375,-69.09243584524823,3.478736931404169,-70.66949347844815,83.625134339266
1088.8671875,-69.52722849370284,2.102778922376393,-74.11919532822898,162.1011368724277
1093.75,-68.51435982997805,177.6756605906052,-68.23796030068429,159.104531237678
1098.6328125,-68.71924636923158,179.3607599730967,-65.12548186915227,134.3312084800288
1103.515625,-68.30610250563029,2.862335432457217,-69.29059666743356,104.9652828053359
1108.3984375,-69.45048813253663,178.3213701342869,-71.16019590486063,22.74966792869664
1113.28125,-68.70330217086772,3.751269942517789,-65.99607786990931,32.99663063145266
1118.1640625,-69.35183119550261,6.198661112339144,-67.71611868208822,140.7137598540477
1123.046875,-68.19366429339566,4.485314564049766,-63.7967451038757,170.4642416878458
1127.9296875,-69.50269781874476,1.140906231063939,-76.77406068848606,76.67404550627151
1132.8125,-68.7128499931944,2.20916863829339,-75.98114176364973,60.54270385202488
1137.6953125,-68.78313084080678,1.233593305321604,-74.24489524813562,122.3514243756591
1142.578125,-68.68616744039842,4.765332775230941,-62.5618704335392,58.61180614800796
1147.4609375,-69.27336506933518,5.214314593108658,-80.37716998426269,178.2388967555864
1152.34375,-69.69142338843227,3.876819033747395,-82.36358477420086,6.794001851579043
1157.2265625,-69.21862905013865,179.0311026336575,-70.16802264156736,163.1903925999994
1162.109375,-68.63871302323504,1.078316867919956,-67.30379106638738,2.46875402483869
1166.9921875,-69.49371133051601,7.156463185745841,-77.79889750793829,158.8526418900759
1171.875,-68.33133624122488,1.984206309148255,-63.72400983733488,151.9939864335633
1176.7578125,-68.92645726743926,178.6929177056727,-68.23828916972809,120.6532437835913
1181.640625,-69.33101830840384,1.229055622724214,-66.3688544915093,150.1105371037889
1186.5234375,-69.66067575150561,174.2802167910646,-70.93742208445515,131.0632367933542
1191.40625,-69.23274209007307,7.404035094654196,-66.511208345565,179.9071562037211
1196.2890625,-68.23935671411542,178.3365271703655,-67.78614102965396,35.81980665263303
1201.171875,-68.48149068414379,5.310412314939899,-69.3697404725747,95.55932457348452
1206.0546875,-68.53364587960249,3.535232725333317,-71.18342671398185,72.85982512410871
1210.9375,-68.10651397412344,4.48158735315082,-68.6192828003779,179.7371081292912
1215.8203125,-69.67791421484355,1.291242041931895,-69.38234387638144,30.35817390733309
1220.703125,-68.86828855046836,4.721643942258224,-71.13511547007303,174.7793410933747
1225.5859375,-69.23739206190372,6.293247548065224,-65.06729766413892,3.768588135102263
1230.46875,-69.22985829839737,3.70271570907591,-73.15336493447828,71.19878348866709
1235.3515625,-68.59344556165065,2.447729239178325,-73.10984289023297,7.999240506784299
1240.234375,-69.31313814614944,3.832619374454047,-68.78420694752597,53.88414499875354
1245.1171875,-68.37175051311714,1.732571825472289,-67.01713621473436,41.47552773254275
1250,-68.97557159224914,4.230648129121598,-66.4319974039588,138.7585591400752
1254.8828125,-68.95567722798508,3.454620833365388,-67.39295072652561,21.65785253890942
1259.765625,-69.74914594415633,2.18045712955831,-67.03421992257171,164.9067616849356
1264.6484375,-69.34633331603825,3.52447546837293,-66.46739589787951,144.4906023850732
1269.53125,-68.26452706244278,1.701109878079679,-66.12834851067097,171.0377973937408
1274.4140625,-69.20204368984544,5.421789462451754,-64.3609091042003,10.25226581642439
1279.296875,-68.56377226894655,1.056215185443341,-68.38753587396987,171.0831018988974
1284.1796875,-68.75508910445299,3.134012713692599,-68.924240998831,150.3982980801327
1289.0625,-69.01684864649545,1.092016284782582,-70.55931320790044,9.817726965643718
1293.9453125,-68.92892717785278,3.966937638877951,-71.10515314007557,20.03276646324153
1298.828125,-69.10515616758967,0.9492637126572987,-67.25860597768818,29.83909554032895
1303.7109375,-68.64990259241922,8.502119356399943,-70.82499695281756,30.91894454461313
1308.59375,-68.91060623128915,7.405524316535451,-64.30918344624821,56.60530965690428
1313.4765625,-69.88898433520846,1.780598571279313,-60.76037512246032,154.126915978253
1318.359375,-68.84098803630005,177.0207501841112,-71.73933276541932,88.58139911012631
1323.2421875,-68.63649316097208,3.446958632090864,-67.36037310340051,155.5619087463675
1328.125,-68.04861651270704,0.4061361231491573,-68.53338818637388,163.3584095251464
1333.0078125,-69.69968785333224,1.487273386962607,-67.97185755732043,20.58120439606846
1337.890625,-68.74068473777926,2.366317474072384,-61.98814495993201,17.74572460096263
1342.7734375,-69.65232277065286,7.790928650220568,-68.2964536929267,165.1476174860137
1347.65625,-68.20273599046311,7.516738859105546,-66.9346708666456,20.1003679518976
1352.5390625,-69.01270002793979,2.133944412790291,-68.21253506622399,43.68415056666177
1357.421875,-68.85931487864697,1.924111376063675,-64.77850110182621,146.2350547162497
1362.3046875,-68.43183073367177,0.01489243357293888,-78.77312978514865,160.6813591242584
1367.1875,-69.64114817238479,6.718723333307173,-61.66605661096255,178.7994610698356
1372.0703125,-67.76848512189567,176.1760145448744,-67.43599691274339,158.5862603216089
1376.953125,-68.76820006327947,5.294710306330569,-64.02955575076066,22.59463897791883
1381.8359375,-68.40650877805734,3.434472781619902,-69.23305864087027,15.03988844231645
1386.71875,-68.3050619256626,2.604385269104545,-65.02990938480694,168.4095147197884
1391.6015625,-68.80821049020513,1.567185710422274,-70.14824916053524,160.2885122889075
1396.484375,-69.06989113911044,6.669718761743429,-63.10552927706791,168.0631307876838
1401.3671875,-68.90538606064014,4.036090032633446,-58.99659157078867,137.5769887849843
1406.25,-68.85102546348512,3.490444719962201,-67.03775662795759,170.7853932321236
1411.1328125,-68.5882879901927,5.490949128588834,-66.96091240462511,165.3750682124461
1416.015625,-69.21660303023161,3.473935660942367,-57.14996221499873,162.0612993965639
1420.8984375,-68.3800982849979,7.117261737995983,-67.02789844490789,7.182859251830943
1425.78125,-68.76674700376759,1.601563948826125,-60.23900684948933,2.394550806010092
1430.6640625,-68.77525194442923,0.5316344524083222,-60.07791401558826,7.407336556890111
1435.546875,-69.14913848397917,2.880785358322282,-61.0242696841735,6.618703132789106
1440.4296875,-68.43549223484258,7.600286136486426,-60.65279090030607,158.61190486778
1445.3125,-68.36901503400031,5.488661325886923,-59.38203492953327,165.6037236344883
1450.1953125,-69.27739840597302,3.498172988611949,-56.73124517843736,164.7352205631418
1455.078125,-68.67828192566945,2.516545559669127,-57.14587728746596,168.8829588298526
1459.9609375,-68.16838104067753,6.041845442101756,-53.60738801968374,8.955279028263234
1464.84375,-68.90316662965225,179.320510336016,-52.2329568727157,168.9562571109649
1469.7265625,-68.25148989683419,1.733874642147573,-52.56964301865387,167.9003717246448
1474.609375,-68.85738290850635,8.997037174357512,-48.47463083326564,169.4035309983328
1479.4921875,-68.92841255941465,4.281736933645855,-45.35225631563336,170.9445061526712
1484.375,-68.16894365104368,6.841178617308676,-41.05466358952214,166.0517800315456
1489.2578125,-68.51640095234256,6.478855773377397,-26.7302144610307,174.4645179726659
1494.140625,-69.01224472773249,3.800768136962905,-36.58403552930727,178.952603247481
1499.0234375,-68.74698797535677,2.481769116497785,-43.35256977123283,170.2983258769899
1503.90625,-69.08839971765741,6.530041304078467,-48.20515273354562,175.4263958161859
1508.7890625,-68.2849058752755,9.051429005784257,-50.56154966471161,155.9078670854999
1513.671875,-68.14223347641514,5.328804462184851,-52.18769629817163,175.373155666816
1518.5546875,-68.29105636280516,3.949851610851765,-51.87121639271421,167.4410085814369
1523.4375,-68.33835128932046,1.941933783281121,-55.50356855587722,169.101766205498
1528.3203125,-68.56799420006537,3.546299325695191,-58.8038342973304,163.5584435215133
1533.203125,-68.27607300331165,6.326206809851431,-57.39020024731713,164.7563878454856
1538.0859375,-68.69970257002066,5.977246728093123,-58.30359839188878,167.8382333792285
1542.96875,-68.435275325265,8.196332140323195,-58.32240491218845,172.4928036662909
1547.8515625,-68.88361975317254,8.36763122140926,-62.19669145579776,23.93035496431953
1552.734375,-68.59604498869005,12.86808096423963,-61.32864649239696,8.875409282370109
1557.6171875,-68.94783921829728,4.843838761123391,-62.06419815509377,20.45288713404444
1562.5,-68.01641920182345,4.292234971526449,-64.34415203730892,8.203982494097643
1567.3828125,-67.95593905447157,4.859424072752125,-68.41052064438766,162.9891943243989
1572.265625,-68.35252054083949,7.098774039165914,-60.00757360089776,172.1008194103761
1577.1484375,-67.9662501138185,3.734065884745953,-61.01618701659591,144.1386040172865
1582.03125,-68.22947989234747,5.85119862405546,-63.17723482306913,178.4207881524769
1586.9140625,-68.34417814773197,4.56101356067442,-68.25465308345746,165.6474678752568
1591.796875,-68.52057513953147,3.180948825547128,-62.80355375359515,173.0477873569111
1596.6796875,-68.32981522681931,0.9473298842465308,-61.87909748231437,170.5168072213482
1601.5625,-68.48903000444805,11.08554296878973,-63.64166866170952,50.71300049530841
1606.4453125,-69.03666827056844,2.637693244170701,-67.10444772670559,18.75810979983529
1611.328125,-67.31992952353033,3.499240024873702,-64.81000539141209,149.8396222468127
1616.2109375,-68.10523987378515,2.833058875711746,-66.36385227162884,173.3941279148644
1621.09375,-69.21117815671296,3.974227186548722,-62.87332311006207,28.40756955302137
1625.9765625,-67.17546284203101,5.367600103133987,-65.08150790589552,162.9263903622773
1630.859375,-68.6743764749932,4.970631836566512,-74.01040497904771,117.5545010745557
1635.7421875,-68.12574067186829,3.433781516620173,-64.03998866191688,150.9212516024059
1640.625,-67.94354882053776,2.907509183754989,-65.18607032295677,90.7583564320165
1645.5078125,-68.06480450316296,4.026173756265739,-67.24416536447657,82.6837856843152
1650.390625,-68.14713756599477,0.8470749204052549,-68.2366740503787,171.2088361880877
1655.2734375,-67.62244370523941,3.697352921613388,-95.62756590263434,139.03213972229
1660.15625,-68.78836725064087,0.08360477671305191,-77.249483231624,1.655860697902879
1665.0390625,-67.30310018612103,6.276471814079541,-69.8695001649194,81.30171258632747
1669.921875,-68.07099345499063,7.633438367981388,-65.91662805487552,146.6613069790519
1674.8046875,-68.61999877688859,5.068840898467267,-73.11451483819368,148.7760553249948
1679.6875,-67.88322151479279,2.688918174688385,-69.92178443477842,35.25612458730289
1684.5703125,-67.7746126601258,177.1671301483653,-66.1257166990153,171.4453609262061
1689.453125,-67.78561330745801,4.389152200370377,-73.00926526952804,134.0573570554077
1694.3359375,-68.57934081577699,11.74548492586495,-66.52908756685895,179.8484412799168
1699.21875,-68.34516140304891,2.443726238733428,-67.45684993678061,30.20066925757881
