Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
295.41015625,-71.97906021872471,178.6632669012284,-61.62029574529746,114.6828875458309
297.8515625,-70.38524658828146,9.196822631102917,-56.76566784591796,111.6572169969453
300.29296875,-74.12523785862885,5.94791258789214,-79.48780593063863,56.81764703874255
302.734375,-72.88544204100047,16.60718128171991,-48.56173605519037,8.497592683839384
305.17578125,-72.85673952987436,17.27710203895955,-57.62611386292082,133.5502374388548
307.6171875,-72.5907522825415,172.225157674747,-54.51817892375114,84.41275046988059
310.05859375,-71.93115688744834,10.32021276385804,-65.19177369790121,25.99339607504703
312.5,-72.69542322222203,5.705464304705854,-59.29795804034322,172.5618715617161
314.94140625,-72.32492444152912,6.251025233625884,-60.15867995916831,149.2400694502386
317.3828125,-74.66218828107063,23.18072561995207,-69.85351404317468,170.256750055517
319.82421875,-71.57028964501056,2.743636129037597,-67.62170402554696,24.81344993829198
322.265625,-75.76639458111143,9.413982651501289,-62.71488924074326,19.45965963572365
324.70703125,-71.248010506285,8.221551507151998,-64.53667095765375,125.4796495815799
327.1484375,-75.2430032213243,11.67174593774394,-69.58652056988191,44.32751616387736
329.58984375,-71.40788495499474,176.3592106822134,-67.80167531768926,32.69136525637945
332.03125,-73.26214304824268,3.93920169418769,-63.79601874486765,112.5209592586149
334.47265625,-73.27224431449017,3.807451857442666,-71.1128264358525,130.4969764795853
336.9140625,-72.8610913161241,15.59455806308972,-69.71645804713063,38.4549545810701
339.35546875,-72.91925569340043,7.679512510712465,-73.57106055036893,44.41689377167738
341.796875,-71.49170075543653,10.53191495210233,-69.137438727651,178.8504557205229
344.23828125,-73.8103540618367,20.53071364474674,-64.84435709817873,154.0458327819427
346.6796875,-72.85860626054604,5.88659105428902,-70.97236459783936,91.33744683457283
349.12109375,-73.66633144865347,4.74556729232722,-69.52057960486896,129.8516785393362
351.5625,-72.97510182475207,6.480365974198365,-72.97983116676728,28.47619634105806
354.00390625,-73.24183659241051,10.95211914996314,-66.85717165476262,129.0067508542093
356.4453125,-72.37526916231924,4.525441362649245,-71.09245219459093,80.0970400316687
358.88671875,-72.88865274611801,0.7205469419676827,-67.57455826890669,23.11516007642918
361.328125,-75.80483159252681,14.58610708530368,-72.00600105124416,119.7292902505669
363.76953125,-73.11526620404533,4.019260078504536,-69.67004730506449,151.4770506142649
366.2109375,-73.35437700148593,0.2995484339698397,-68.12532779693034,3.794199389500529
368.65234375,-73.38537854823473,8.205092978620097,-77.68291301712972,77.30047377486206
371.09375,-71.50881805530325,175.4261142709589,-74.78822466051209,161.0467696698765
373.53515625,-73.68790101446658,1.76501781945959,-74.12994285992492,174.7710716174788
375.9765625,-71.93714103469102,18.17624792746386,-71.56812929893445,18.83668489261189
378.41796875,-74.05780445884832,1.032117330264423,-66.36801614285086,134.0102069395628
380.859375,-74.05517051678781,14.33470057294523,-67.19154548788156,46.50363398340328
383.30078125,-73.14475981830245,175.125290656233,-68.5069905287163,2.386039232167557
385.7421875,-73.34066241349095,7.35059258002399,-55.45827497075287,97.75181101387953
388.18359375,-74.26623807395205,10.01055142048183,-75.33009216283429,153.4475172260861
390.625,-73.37086567998156,5.170983840583071,-65.07480675924286,4.158553077714664
393.06640625,-73.5421441990604,11.08335627378761,-64.93869896781382,147.3755731261142
395.5078125,-74.04142787555726,7.952675924592157,-78.51364901110844,148.7663779819691
397.94921875,-72.69727861828235,3.690458555225028,-82.41395803136123,62.70556266369497
400.390625,-72.7574190586122,8.609288767611986,-71.74212555235096,128.2564708201931
402.83203125,-71.6650119006415,4.165797572857604,-75.38786928995816,133.0176957704534
405.2734375,-73.57430880302579,4.694361770437793,-67.63381626907344,86.29629873928822
407.71484375,-72.96671648586408,3.785544105346717,-74.75140564727513,68.87675012853961
410.15625,-72.46759773896275,17.18098020769265,-62.5570272395131,167.8496613704689
412.59765625,-72.58678940371578,13.32288506968852,-67.35101464266413,134.9398926125298
415.0390625,-73.60938294839715,2.506405135455152,-68.4588342866352,31.82068304551947
417.48046875,-72.39596380304339,2.419342252081755,-83.42993789415954,8.127146772595729
419.921875,-74.61782552332164,7.212801562044945,-61.61565023475697,7.704771658981705
422.36328125,-71.74253571765993,7.216462129808249,-64.5214684293356,111.967718008702
424.8046875,-73.95504494901769,12.74421988370044,-71.19539105416463,176.5075853949898
427.24609375,-73.72241147872654,12.24620052537458,-68.99008549733759,24.36045332736298
429.6875,-74.52380315588117,4.733544992372583,-70.299651052353,126.5992860556227
432.12890625,-73.247711765685,11.50686350249918,-65.61531986259287,10.1968553299144
434.5703125,-70.997414406004,15.96238134352091,-63.422819544134,149.4330608457533
437.01171875,-72.56013719179138,3.217488033879173,-75.0138496684409,18.34020793573388
439.453125,-74.19208913647945,25.90255238529611,-66.9582744630801,115.8454348351608
441.89453125,-70.93791259734923,12.58573044040811,-65.70063855494462,42.40313205449159
444.3359375,-75.65254622903736,178.9092477443544,-73.5219390034277,116.6441534237986
446.77734375,-72.96988857001972,3.271230067516524,-70.08663482880907,94.03251094007219
449.21875,-73.49726656018576,172.4447861814327,-64.56936721443846,159.9448623017734
451.66015625,-73.01231688627783,6.476526363680035,-68.19822561081818,147.7185841950424
454.1015625,-73.73674549618171,2.232798795662287,-62.82239117637029,44.12624945149076
456.54296875,-71.79081131675753,12.15233220882448,-81.63080259821876,72.04408088470386
458.984375,-73.92162259866224,4.272033694977342,-86.68603897129142,20.81768487171921
461.42578125,-71.7017112186265,178.1025332937658,-58.57429704795889,83.15478786663842
463.8671875,-71.28422920514532,7.553457874813328,-49.55550392792156,59.28350789022011
466.30859375,-73.62556613407651,6.874569283032623,-50.70077447910037,175.3302506865308
468.75,-75.3265375498039,175.9208431296332,-27.14815438662992,152.8767304824063
471.19140625,-73.43903187821512,15.24521372484016,-49.14538504249788,129.664556561879
473.6328125,-72.98821581946899,3.420065620688944,-49.51670119119211,72.562730370403
476.07421875,-71.03768730607871,177.0496098898834,-74.09500038693662,104.0887713444066
478.515625,-72.9872090891518,2.8810167226645,-61.46828276319434,154.5128038508565
480.95703125,-72.66647004400025,1.072437357068521,-59.75615843004341,129.0378663348522
483.3984375,-73.44692533730067,5.716550127222925,-64.68596893248657,78.19070441872086
485.83984375,-73.6981751892684,0.09491211588207198,-66.61956201926206,128.3084107383737
488.28125,-72.6649206964921,18.88417091083025,-69.69987769820601,5.786064412687173
490.72265625,-72.95570572443312,13.08428077417785,-61.96266905325145,114.023623057789
493.1640625,-71.07536374644285,5.473360599109308,-67.8001895636199,60.55226008066855
495.60546875,-73.50646482309902,3.5414269609957,-86.48139680430853,169.6575561300104
498.046875,-73.2246937105607,14.7189553709264,-71.62281353179507,84.56187768451336
500.48828125,-74.05638921947909,29.53804690294629,-68.82038997037434,88.96121221185147
502.9296875,-73.05359151585179,0.3635102537759439,-65.52210899620965,6.267033220417475
505.37109375,-73.50593699931747,8.655974446658634,-81.04801023090528,149.4096231010164
507.8125,-72.21496798638447,12.00281920568355,-66.03224335946675,141.532625828084
510.25390625,-73.65296233709562,17.43373572221417,-73.55487342536267,157.8653508340931
512.6953125,-73.28673971338128,13.61324725135849,-76.89574565441249,157.0893220975253
515.13671875,-73.36035871668277,17.86716257703807,-68.32041921045905,174.9718500465059
517.578125,-73.91008651828378,1.505982007514935,-76.79916885613419,35.6126002827175
520.01953125,-73.97463203867642,12.058357732619,-83.86434729504016,42.03559820563974
522.4609375,-72.99931660064483,14.21743549630069,-64.73592456128019,9.360350337216746
524.90234375,-72.9599612161837,10.03293632498942,-63.86166126056998,169.0451042278907
527.34375,-72.34719589004681,13.10419943156777,-74.55107475770232,67.01862483275066
529.78515625,-71.19411072830624,7.260636488197153,-78.31044047433511,50.01171983887657
532.2265625,-74.38142218971551,9.256100011349499,-70.42446646323829,171.9000652759621
534.66796875,-71.97921898728757,12.17837629275633,-67.24905180295245,146.4063011657982
537.109375,-72.10290975519042,10.08145815862419,-65.19373081982678,112.5741295782837
539.55078125,-72.40571283206906,15.23474454700116,-77.36700424679461,61.75073605816677
541.9921875,-71.89077555066416,24.76991061015963,-72.35844170726276,96.76626346081653
544.43359375,-73.68155200144319,20.63772898163302,-63.86286311235434,124.6609575531616
546.875,-71.47475528932796,178.2145770943992,-68.82986317126755,95.95512971323485
549.31640625,-72.57783716782855,9.241274739607366,-71.52905205541578,138.6444357507883
551.7578125,-73.20987998599767,15.23384586383933,-54.43672352410804,20.46671886525381
554.19921875,-73.61432016330505,2.304131758032305,-68.41232515665735,106.9200951084313
556.640625,-74.10004842346191,178.2513759934951,-71.14172683748275,84.71759924966744
559.08203125,-71.64424238445646,14.89011573531318,-62.33593532940131,33.65847726299432
561.5234375,-76.44966116438377,13.50510137027296,-64.66963234788203,43.34993160938746
563.96484375,-73.82953518243154,174.4256513671918,-79.52732032002191,41.52045676127181
566.40625,-71.89359432470414,9.601969101404299,-69.60560982558053,95.90907839772153
568.84765625,-71.94153622512928,16.79133786998528,-67.87473748298487,119.7420185240886
571.2890625,-72.74897347147649,16.5433949836528,-72.39805336663845,22.1401254970145
573.73046875,-72.95818997097373,0.1628053677035633,-74.00159995427886,175.2539303702587
576.171875,-71.3519066563185,2.449360139985856,-74.12239894148419,116.7147819663191
578.61328125,-72.57442062299246,26.21931750020563,-70.13307817442295,17.16134408279272
581.0546875,-71.67672592729764,3.412023949792784,-74.05387849404175,109.0879591308004
583.49609375,-71.78538525923787,14.54027879534507,-67.97912919619969,154.6059703497959
585.9375,-71.86306201052177,177.2381906303815,-76.66726831729355,148.2039534690801
588.37890625,-72.41801390199393,19.59025464734363,-75.23800500941418,40.27428732496729
590.8203125,-71.72799016705889,14.84714037929303,-70.61152157739278,140.3426526419542
593.26171875,-73.33504801508445,20.00336385769846,-76.40914437376664,83.43926436999953
595.703125,-75.44221208127352,6.16602565544369,-68.27918183408951,161.280873446643
598.14453125,-72.12362199671981,8.399122164469487,-72.54725906904366,153.431759812298
600.5859375,-72.59296062491381,11.6260662544073,-70.81432057830553,128.7029825220785
603.02734375,-74.14677804821909,3.075876835145706,-67.51553056235706,7.550422755195759
605.46875,-73.12595942900514,16.81218937909287,-69.98677364875223,82.43872021781132
607.91015625,-72.85354505225398,17.16093703861332,-67.71177318255849,155.9127938732994
610.3515625,-71.06865021754119,7.479741059362742,-67.04840048119409,54.49437227720715
612.79296875,-73.34815671185623,15.28801380734882,-64.01194593013099,166.3776875831628
615.234375,-72.89373296460323,10.43967644933505,-65.32078997216223,161.9087088066214
617.67578125,-71.88524423158231,11.55480707529452,-71.80497178765472,143.4809740297551
620.1171875,-70.24968727186197,9.552294116751572,-70.46452600129635,160.9059812586274
622.55859375,-72.67838713124634,8.723713218131932,-64.7833945041708,130.0344931222872
625,-73.70898384665824,10.03538854617531,-72.94646763532714,140.8790339787989
627.44140625,-72.31459150500649,13.0290521205882,-69.42015378468504,41.96074310922172
629.8828125,-73.25111140561779,8.65253109131643,-61.88697539684068,155.4173511096783
632.32421875,-72.25903750958908,21.43777872197434,-66.98515868171378,114.7310075191143
634.765625,-73.73998157782376,7.312280868062477,-55.88190045568172,72.21202917474922
637.20703125,-71.60304566014027,3.209391342497594,-65.36300407436798,125.3359323787902
639.6484375,-72.02623928999398,10.67823305074974,-62.16821188974979,174.6054001300009
642.08984375,-72.73538524269314,22.72669369400846,-67.91482560483396,145.4695327079085
644.53125,-72.01113760218355,7.203813009274207,-73.50772574600902,151.9354610353675
646.97265625,-74.2091517769654,6.882744058117402,-74.99571252473734,111.3830207834821
649.4140625,-71.86215744906163,8.695669612599612,-74.59156766259697,111.1168221627202
651.85546875,-72.14381736657531,8.375528885382668,-64.87943127864359,109.0745784929442
654.296875,-72.01509355187855,173.8034261212306,-71.77374538419043,178.9927983375656
656.73828125,-74.31061174989439,9.501414353893866,-69.24293811304307,29.87915594464511
659.1796875,-71.05869494824734,10.70802984152299,-83.26693786170796,176.3243958347232
661.62109375,-73.98528854131142,27.79568536370047,-63.76365644277498,94.84621834502782
664.0625,-71.70666174978821,5.703226759216821,-75.02866313198092,162.5013351402564
666.50390625,-73.90729061880334,9.723838711492229,-72.78848093578701,127.0077262909277
668.9453125,-73.1717963590885,22.6939615117145,-65.86915701665622,159.0676297343288
671.38671875,-72.31997534594836,4.126021968736458,-75.84789665676185,76.04343151684894
673.828125,-72.88910566285884,6.882825602821413,-66.75625986714536,54.25128874546476
676.26953125,-72.72936721028918,15.08475917509604,-68.04505562619333,156.1628419172652
678.7109375,-73.06663850225073,21.42987297054137,-66.42658172765201,42.5090023809372
681.15234375,-74.42143782826668,175.2521866153206,-67.92742998370103,27.13435735641119
683.59375,-72.47004712807222,14.97944121886112,-62.38076822212633,2.430329535381967
686.03515625,-72.31081486191877,12.94550240260329,-71.4587776639176,100.9175682577649
688.4765625,-74.52613088916321,10.11230086603412,-57.33210612663554,108.3525116375001
690.91796875,-74.19313352942417,12.22403186058931,-62.28482957891292,56.84117499205663
693.359375,-70.47425281632181,17.77926528287033,-63.92636190848648,160.8055132944827
695.80078125,-71.67112029036477,13.13648901404321,-72.20374283682079,123.9928720452518
698.2421875,-72.43820894227056,22.26161456107418,-63.5103353041208,157.6123263930938
700.68359375,-74.63031079195626,3.602215888942729,-65.49632300495232,41.75531196445011
703.125,-72.73936990163332,15.18115830345274,-75.17177474982668,107.3249435109296
705.56640625,-72.47673812893403,12.28227301723493,-64.08741662140818,25.13434235811105
708.0078125,-75.70878002408014,14.0148155816808,-64.30859702548109,172.8802253459274
710.44921875,-71.92975761823853,178.1347773905031,-69.06374343516178,68.03022487834589
712.890625,-72.35611680596786,23.80431536070226,-57.05947449747146,83.97365746564628
715.33203125,-72.2494425921558,14.47141531980303,-63.35072322396889,58.5566498643548
717.7734375,-73.84855163054179,14.44681622978502,-50.76822101002938,173.8468094066778
720.21484375,-73.36755070178859,19.77117094728102,-71.56096317949856,13.60828329874068
722.65625,-71.6485942937618,17.3516682496862,-56.83128756233678,60.72603081245833
725.09765625,-73.09480224499981,0.4801312766789265,-74.52323364489349,27.15310767401039
727.5390625,-72.53575489761161,30.84055710384317,-61.07649292276014,99.34936988849017
729.98046875,-72.21661817791801,3.466979090858823,-61.93851201680532,62.18624384607017
732.421875,-72.57886911891775,21.95149561714881,-66.83702743053311,27.92828302984197
734.86328125,-74.3747624975779,8.765287650841316,-60.49427614794233,175.5440915656307
737.3046875,-70.20169974429518,5.739741943673913,-68.01562087500893,92.16981923693703
739.74609375,-72.85649911973078,22.89189671199125,-65.50760834445212,76.06405298747342
742.1875,-71.29488069655531,17.50171192389434,-65.05921352505938,52.74466380933769
744.62890625,-72.47100480177407,16.62775568593728,-70.21353826564591,2.037660480012568
747.0703125,-72.83207779435649,5.530453673207218,-62.54296425155782,139.0219391346315
749.51171875,-73.76324483254447,18.65428316317708,-62.67202177306964,22.29590524345556
751.953125,-73.83473603148117,2.758191871997837,-84.02959416092119,24.07440819802571
754.39453125,-72.70383599328267,6.041231302387217,-65.72527942816825,43.27292787561775
756.8359375,-73.92582632922908,1.17128813417649,-65.82051588479962,39.25529161160249
759.27734375,-72.36871084869313,7.955593618661407,-67.80406716033905,29.68391055047832
761.71875,-71.90846198262905,14.7573341300374,-68.58443784695645,134.5650180886193
764.16015625,-73.19237574097929,3.90729635657308,-65.78045858462791,121.8979588580814
766.6015625,-72.3726455781092,18.65778633654935,-63.5212526218363,103.9212097787392
769.04296875,-75.3156274645186,14.35212693231989,-69.53866530318743,14.01701221822091
771.484375,-71.68721632784371,7.516458444336414,-58.12803945191391,101.3646001456143
773.92578125,-72.42007310773695,18.05461066512583,-68.1251430743546,103.7310076430552
776.3671875,-72.99604281238045,11.05041772884819,-68.07044089151839,93.2260077043105
778.80859375,-72.31901580192402,2.886598239228196,-65.12126545955711,159.5058250340874
781.25,-73.20187265504383,18.22147913356367,-69.29112985647821,176.4018212509282
783.69140625,-70.95687805813046,5.345409972435201,-70.49435525065805,99.90484340357401
786.1328125,-72.7533158307651,25.98633063666452,-70.77140721292413,26.33311899840264
788.57421875,-72.18214343689201,10.17862587641186,-63.72819710278122,174.5384987562965
791.015625,-72.12901316837869,9.861745538878763,-68.44629824464124,155.7643565412703
793.45703125,-74.0166172167696,20.45095643749839,-75.19895576893637,104.0980049404163
795.8984375,-72.60505306138279,14.02856964314241,-60.2176552615673,158.4933177188216
798.33984375,-76.64288929953825,24.77059707425206,-70.42402096489154,170.8172373080843
800.78125,-73.32137967559039,25.21013409236624,-69.59902249914906,117.0116891380095
803.22265625,-70.91519316739296,18.21862877013843,-65.08927489914224,100.1777126001101
805.6640625,-71.71138169535402,6.692944205799266,-64.9667831418182,19.74189289984389
808.10546875,-73.95976774400832,19.40343706164279,-69.44624643224456,11.3755458371158
810.546875,-69.6289376376569,13.07079168239155,-69.06651374876985,27.99554210234768
812.98828125,-73.88343215013828,14.2136944101581,-64.23475555698062,111.3724033367695
815.4296875,-72.7392926394088,28.22864522701268,-75.0475381656011,8.707150344529765
817.87109375,-70.77971038471179,11.68339076940049,-64.93324784811367,43.28568296505197
820.3125,-72.82792431920215,4.52853815613825,-71.490578730439,171.2076132105665
822.75390625,-72.67767192244739,26.06502589466085,-70.24269751722936,89.94609678835459
825.1953125,-72.6949103998126,173.991882928858,-69.57777528732032,158.8174982569781
827.63671875,-72.14079353204826,17.75163993285204,-64.2067571363152,155.9259509732668
830.078125,-72.7538587755127,16.20479422583038,-76.79723285085225,66.96531924141323
832.51953125,-74.21981911806645,9.380567201035888,-60.86982471876738,39.24069140515896
834.9609375,-72.11913552898885,11.72789017338556,-74.19211764335815,51.72998147545543
837.40234375,-74.93981743078872,6.067334005886992,-70.23248126077063,66.88739820997262
839.84375,-72.61557587688834,24.98066528601964,-71.79010173333783,117.8527439843766
842.28515625,-71.98465126358525,13.9391311673447,-68.472301634046,173.3835898029834
844.7265625,-73.10303607101704,15.99330309914662,-59.84566038004709,48.87361234176559
847.16796875,-72.24542665914052,19.20271040523174,-56.85181269190645,170.8724711495143
849.609375,-73.94442235701494,20.19486093811681,-51.0440430807414,146.0304883110198
852.05078125,-70.50339167373974,20.13387346253383,-65.64865691523792,45.58145366844525
854.4921875,-73.66576590955663,19.75313103586167,-43.08691703457157,54.12532379382761
